-535.39476,-535.39496,-535.39503,-535.39508,-535.39513,-535.39517,-535.39520
-535.39472,-535.39491,-535.39499,-535.39503,-535.39508,-535.39512,-535.39515
-535.39475,-535.39495,-535.39502,-535.39507,-535.39512,-535.39516,-535.39519
-535.39476,-535.39495,-535.39503,-535.39507,-535.39512,-535.39516,-535.39519
-535.39477,-535.39496,-535.39504,-535.39508,-535.39513,-535.39517,-535.39520
-535.39477,-535.39497,-535.39504,-535.39509,-535.39514,-535.39518,-535.39521
-535.39478,-535.39497,-535.39505,-535.39509,-535.39514,-535.39518,-535.39521
-535.39478,-535.39498,-535.39505,-535.39509,-535.39514,-535.39519,-535.39522
-535.39478,-535.39498,-535.39505,-535.39510,-535.39514,-535.39519,-535.39522
-535.39478,-535.39498,-535.39505,-535.39510,-535.39514,-535.39519,-535.39522
-535.39478,-535.39498,-535.39505,-535.39510,-535.39514,-535.39519,-535.39522
