-537.45037,-537.46190,-537.45744
-537.45063,-537.46194,-537.45746
-537.45138,-537.46216,-537.45747
-537.45184,-537.46233,-537.45739
-537.45201,-537.46240,-537.45735
-537.45212,-537.46251,-537.45730
-537.45112,-537.46326,-537.45799
-537.45050,-537.46359,-537.45911
-537.44979,-537.46288,-537.45996
-537.45009,-537.46211,-537.46055
