   0.00220,   0.00220,   0.00220,   0.00220,   0.00220,   0.00220,   0.00220,   0.00220,   0.00220,   0.00220,   0.00220
   0.00220,   0.00220,   0.00220,   0.00220,   0.00220,   0.00220,   0.00220,   0.00220,   0.00220,   0.00220,   0.00220
   0.00220,   0.00220,   0.00220,   0.00220,   0.00220,   0.00220,   0.00220,   0.00220,   0.00220,   0.00220,   0.00220
   0.00220,   0.00220,   0.00220,   0.00220,   0.00220,   0.00220,   0.00220,   0.00220,   0.00220,   0.00220,   0.00220
   0.00220,   0.00220,   0.00220,   0.00220,   0.00220,   0.00220,   0.00220,   0.00220,   0.00220,   0.00220,   0.00220
   0.00220,   0.00220,   0.00220,   0.00220,   0.00220,   0.00220,   0.00220,   0.00220,   0.00220,   0.00220,   0.00220
   0.00220,   0.00220,   0.00220,   0.00220,   0.00220,   0.00220,   0.00220,   0.00220,   0.00220,   0.00220,   0.00220
   0.00220,   0.00220,   0.00220,   0.00220,   0.00220,   0.00220,   0.00220,   0.00220,   0.00220,   0.00220,   0.00220
   0.00220,   0.00220,   0.00220,   0.00220,   0.00220,   0.00220,   0.00220,   0.00220,   0.00220,   0.00220,   0.00220
   0.00220,   0.00220,   0.00220,   0.00220,   0.00220,   0.00220,   0.00220,   0.00220,   0.00220,   0.00220,   0.00220
   0.00220,   0.00220,   0.00220,   0.00220,   0.00220,   0.00220,   0.00220,   0.00220,   0.00220,   0.00220,   0.00220
   0.00220,   0.00220,   0.00220,   0.00220,   0.00220,   0.00221,   0.00220,   0.00220,   0.00220,   0.00220,   0.00220
