      0.0112931910,      0.0091592470,      0.0103676250,      0.0107468500,      0.0091656740,      0.0095834650,      0.0099948270,      0.0099305520,      0.0098341390
      0.0093585010,      0.0103804800,      0.0106054440,      0.0094741960,      0.0095513270,      0.0099176970,      0.0102326460,      0.0100398200,      0.0099948270
      0.0095706090,      0.0107211390,      0.0102904940,      0.0101876530,      0.0099755450,      0.0101233780,      0.0102519290,      0.0101619430,      0.0101490880
      0.0098148560,      0.0103740520,      0.0102969220,      0.0102776390,      0.0101426610,      0.0102005090,      0.0102647840,      0.0102197910,      0.0102197910
      0.0096220300,      0.0100655300,      0.0101812260,      0.0101683710,      0.0101362330,      0.0101490880,      0.0101555160,      0.0101490880,      0.0101490880
