   -512.0272245100,   -512.0276928900,   -512.0302834925,   -512.0295732800,   -512.0284038675,   -512.0289453500,   -512.0293704100,   -512.0289744125,   -512.0290423925
   -512.0272403250,   -512.0283255600,   -512.0300574175,   -512.0292383825,   -512.0286615100,   -512.0290628725,   -512.0293683250,   -512.0290807575,   -512.0291198600
   -512.0270941425,   -512.0284015025,   -512.0297659600,   -512.0292282075,   -512.0289808425,   -512.0291508525,   -512.0293360300,   -512.0291970025,   -512.0292080150
   -512.0268991025,   -512.0282510650,   -512.0294811775,   -512.0291073225,   -512.0290618425,   -512.0291056800,   -512.0292023825,   -512.0291425550,   -512.0291430050
   -512.0265681425,   -512.0279661225,   -512.0289697650,   -512.0287428150,   -512.0287957650,   -512.0287803275,   -512.0288242325,   -512.0288009175,   -512.0288008175
