-537.58482,-537.58498,-537.58503,-537.58508,-537.58514,-537.58518,-537.58521
-537.58479,-537.58495,-537.58501,-537.58506,-537.58511,-537.58515,-537.58518
-537.58484,-537.58499,-537.58505,-537.58510,-537.58516,-537.58520,-537.58522
-537.58485,-537.58500,-537.58506,-537.58511,-537.58517,-537.58521,-537.58523
-537.58486,-537.58501,-537.58507,-537.58512,-537.58518,-537.58522,-537.58524
-537.58487,-537.58502,-537.58508,-537.58513,-537.58518,-537.58523,-537.58525
-537.58487,-537.58502,-537.58508,-537.58513,-537.58519,-537.58523,-537.58525
-537.58487,-537.58503,-537.58508,-537.58513,-537.58519,-537.58523,-537.58526
-537.58487,-537.58503,-537.58508,-537.58513,-537.58519,-537.58523,-537.58526
-537.58487,-537.58503,-537.58508,-537.58513,-537.58519,-537.58523,-537.58526
-537.58487,-537.58503,-537.58509,-537.58514,-537.58519,-537.58523,-537.58526
