   0.00220,   0.00220,   0.00220,   0.00220,   0.00220,   0.00220,   0.00220
   0.00220,   0.00220,   0.00220,   0.00220,   0.00220,   0.00220,   0.00220
   0.00220,   0.00220,   0.00220,   0.00220,   0.00220,   0.00220,   0.00220
   0.00220,   0.00220,   0.00220,   0.00220,   0.00220,   0.00220,   0.00220
   0.00220,   0.00220,   0.00220,   0.00220,   0.00220,   0.00220,   0.00220
   0.00220,   0.00220,   0.00220,   0.00220,   0.00220,   0.00220,   0.00220
   0.00220,   0.00220,   0.00220,   0.00220,   0.00220,   0.00220,   0.00220
   0.00220,   0.00220,   0.00220,   0.00220,   0.00220,   0.00220,   0.00220
   0.00220,   0.00220,   0.00220,   0.00220,   0.00220,   0.00220,   0.00220
   0.00220,   0.00220,   0.00220,   0.00220,   0.00220,   0.00220,   0.00220
   0.00220,   0.00220,   0.00220,   0.00220,   0.00220,   0.00220,   0.00220
